id,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,nox,so2,co,co2,tzl,voc,amoniak,ostatni,paliva
775260013,SALTEK s.r.o.,271200,Drážďanská 561/85,400 07 Ústí nad Labem,"50° 39´ 58.096"" sš 14° 4´ 15.518"" vd",17895090,,0,0,0,0,0,0.0,0,0,
774870123,SČA - Severočeská armaturka - obrábění a povrchové úpravy,281400,U Vlečky 1042,400 01 Ústí nad Labem,"50° 39´ 34.324"" sš 14° 0´ 25.306"" vd",17827540,,0,0,0,0,0.015,0.023,0,0.254,
421400722,"Severočeské vodovody a kanalizace, a.s. - ČOV Ústí nad Labem - Neštěmice",360000,Veslařská,403 31 Ústí nad Labem,"50° 40´ 7.365"" sš 14° 6´ 25.442"" vd",,2.1,1.02,0,2.442,0,0.007,0,0,0,kalový plyn;zemní plyn
774870491,SEVEROTISK s.r.o.,181200,Mezní 3312/7,400 11 Ústí nad Labem,"50° 41´ 1.761"" sš 14° 2´ 8.310"" vd",17885159,1.5,0.084,0,0.002,0,0,3.368,0,0.557,zemní plyn
421470482,"Skanska Transbeton, s.r.o. - betonárna Trmice",236300,Přemysla Oráče,400 04 Trmice,"50° 38´ 20.880"" sš 13° 59´ 22.671"" vd",,,0,0,0,0,0.524,0,0,0,
774870051,"Spolek pro chemickou a hutní výrobu, akciová společnost",201600,Revoluční 1930/86,400 32 Ústí nad Labem,"50° 39´ 34.434"" sš 14° 1´ 45.788"" vd",17833698,20.2,5.911,0,0.908,0,0.036,4.692,0,2.276,nafta;vodík;zemní plyn
774870213,SPOLCHEMIE Electrolysis a.s.,201300,Revoluční 1930/86,400 32 Ústí nad Labem,"50° 39´ 34.434"" sš 14° 1´ 45.788"" vd",17833698,2.6,0,0,0,0,0,0,0,0.000482,nafta
775058211,Statical s.r.o. - provozovna Ústí nad Labem,256200,Jateční 1778/43,400 01 Ústí nad Labem,"50° 39´ 45.805"" sš 14° 0´ 30.947"" vd",17832349,,0,0,0,0,0,0,0,0,
774970301,SUEZ CZ a. s. - spalovna průmyslových odpadů Trmice,382100,Na Rovném 865,400 04 Trmice,"50° 38´ 36.783"" sš 13° 59´ 0.090"" vd",9342338,30.3,10.474,0.968,1.713,0,0.293,0,0,0.557806007328,odpad;zemní plyn
421470322,SUEZ CZ a.s. - zařízení Všebořice,382100,Podhoří 328/28,400 10 Ústí nad Labem,"50° 41´ 40.063"" sš 13° 58´ 41.084"" vd",17813671,,0,0,0,0,0.005,0,0,0,
421409342,TBG Plzeň Transportbeton s.r.o. - provoz Chabařovice,236100,Nádražní 379,403 17 Chabařovice,"50° 40´ 3.452"" sš 13° 55´ 24.981"" vd",26688379,,0,0,0,0,0.279,0,0,0,
775110033,TERBA s.r.o. - kogenerační jednotka na skládce Všebořice,351100,,400 10 Ústí nad Labem,"50° 41´ 43.496"" sš 13° 58´ 35.804"" vd",,0.5,1.571,0,2.671,0,0,0,0,0,skládkový plyn
775260571,TISK Horák as.,181200,Drážďanská 814/83a,400 07 Ústí nad Labem,"50° 40´ 0.000"" sš 14° 4´ 12.294"" vd",17897645,,0,0,0,0,0,0.865,0,0,
421470432,T-Mobile Czech Republic a.s. - MSC Ústí nad Labem,612030,Výstupní 3219/2,400 11 Ústí nad Labem,"50° 40´ 21.881"" sš 14° 2´ 56.506"" vd",17883890,0.7,0,0,0,0,0,0,0,0,nafta
775150033,T-Mobile Czech Republic a.s. - UL157,612030,Sociální péče 2768/4,400 11 Ústí nad Labem,"50° 40´ 37.660"" sš 14° 1´ 48.775"" vd",17876931,0.3,0,0,0,0,0,0,0,0,nafta
735070043,Treves CZ s.r.o.,139300,116,403 17 Přestanov,"50° 41´ 2.338"" sš 13° 55´ 8.838"" vd",77647947,,0,0,0,0,0,0,0,0.779,
735070033,"VGP Park Ústí nad Labem, hala P3",682020,116,403 17 Přestanov,"50° 41´ 2.338"" sš 13° 55´ 8.838"" vd",77647947,1.4,0.037,0.0,0.009,0,0.0,0,0,0.002,zemní plyn
775260033,Vodní sklo a.s. - vápenná chemie,201300,U Tonasa 172/2,403 31 Ústí nad Labem,"50° 40´ 21.455"" sš 14° 6´ 28.339"" vd",17767873,,0.388,0.203,0.068,0,1.259,0,0,0,
650490181,"Vodohospodářské stavby, s.r.o. - Ústí nad Labem - středisko Chabařovice, OBALOVNA",421100,Nádražní 379,403 17 Chabařovice,"50° 40´ 3.452"" sš 13° 55´ 24.981"" vd",26688379,,2.904,0,3.44,0,0.027,0,0,0,
421470752,ZDEMAR Ústí nad Labem s.r.o. - kotelna,522900,Smetanova 683,403 17 Chabařovice,"50° 41´ 13.640"" sš 13° 56´ 50.270"" vd",9300473,,0,0,0,0,0,0,0,0,
781320251,A S A P s.r.o.,382100,145,582 56 Věž,"49° 33´ 56.124"" sš 15° 29´ 9.212"" vd",9567771,18.2,4.33,0,1.218,0,0,0,0,0,zemní plyn
735690101,ACO Industries k.s.,259900,Havlíčkova 260,582 22 Přibyslav,"49° 34´ 55.807"" sš 15° 44´ 41.811"" vd",9503064,2.5,6.818,0,0.014,0,0.009,7.947,0,7.551229999999999,zemní plyn
709678251,"AGRO Posázaví, a.s.  -  BPS  Vadín",015000,,580 01 Okrouhlice,"49° 37´ 14.482"" sš 15° 30´ 10.210"" vd",9480340,2.5,1.309,0,2.14,0,0.003,0,0,0,bioplyn
717120033,Agroprodukt plus a.s. - bioplynová stanice Ovesná Lhota,109100,78,582 91 Ovesná Lhota,"49° 43´ 11.180"" sš 15° 22´ 52.179"" vd",26710072,1.6,3.1,0,1.77,0,0,0,0,0,bioplyn
760510431,"Akademie - VOŠ, Gymn. a SOŠUP Světlá nad Sázavou - školní výroba skla",854100,Sázavská 547,582 91 Světlá nad Sázavou,"49° 39´ 56.613"" sš 15° 24´ 8.170"" vd",9539514,,0.055,0,0,0,0.0,0,0,0.004052133,
610401842,ALKA HOLDING spol. s r.o.,310900,,583 01 Chotěboř,"49° 42´ 26.356"" sš 15° 43´ 0.980"" vd",9620737,0.3,0.605,0,0.478,0,0.28,0.08,0,0.033100001,černé uhlí tříděné
611170082,AMG - Karel Pícha s.r.o.,282200,Panuškova 744,582 91 Světlá nad Sázavou,"49° 40´ 26.180"" sš 15° 23´ 36.072"" vd",9541489,,0,0,0,0,0,1.03,0,0,
637820351,"Amylon, a.s. - provoz Havlíčkův Brod",106200,Švermova 117,580 01 Havlíčkův Brod,"49° 36´ 4.334"" sš 15° 34´ 30.089"" vd",9589341,5.5,1.151,0,0.017,0,0,0,0,0,zemní plyn
610470052,ANTIKORO VILÉMOV s.r.o.,259900,158,783 22 Vilémov,"49° 38´ 9.839"" sš 16° 59´ 44.296"" vd",16326504,,0,0,0,0,0,0.105,0,0,
635480691,"APIO CZ, s.r.o. - provozovna Golčův Jeníkov",259900,Ráj 517,582 82 Golčův Jeníkov,"49° 49´ 45.974"" sš 15° 28´ 9.436"" vd",9386432,,0,0,0,0,0,3.239,0,0,
611151492,"ATOS, spol. s r.o. - kotelna Stínadla 1048",412000,Stínadla 1048,584 01 Ledeč nad Sázavou,"49° 42´ 8.943"" sš 15° 16´ 25.992"" vd",9647902,7.6,6.149,27.466,1.299,0,0.921,0,0,0,hnědé uhlí tříděné
610201762,Automatizační technika s.r.o. - Havlíčkův Brod,289900,Havířská 89,580 01 Havlíčkův Brod,"49° 35´ 56.589"" sš 15° 35´ 5.348"" vd",9589066,,0,0,0,0,0.04,0.614,0,0.614,
610470112,BeHo spol. sr.o.,256200,,582 63 Krucemburk,"49° 40´ 55.829"" sš 15° 49´ 46.431"" vd",,0.6,0,0,0,0,0,0.697,0,0,zemní plyn
795640083,BIOMAC Ždírec,162900,Chotěbořská 573,582 63 Ždírec nad Doubravou,"49° 41´ 54.015"" sš 15° 47´ 57.803"" vd",26747090,,0.67,0,7.9,0,0.9,0,0,1.03,
610270252,Blogas s.r.o.,351100,5,582 57 Lípa,"49° 33´ 16.408"" sš 15° 32´ 43.755"" vd",9451994,1.3,5.832,1.98,11.501,0,0.06,0,0,0,bioplyn
611170032,BOHEMIA MACHINE s.r.o. - provozovna Františkodol,231300,36,582 91 Světlá nad Sázavou,"49° 38´ 45.696"" sš 15° 22´ 44.214"" vd",9374035,,0,0,0,0,0,0,0,0.05271,
760518241,BOHEMIA MACHINE s.r.o. - provozovna Světlá nad Sázavou,231300,Zámecká 1177,582 91 Světlá nad Sázavou,"49° 40´ 3.712"" sš 15° 24´ 54.065"" vd",27293467,,13.177,0.054,0.156,0,0.031,0,0,0.073339,
652830013,BRIKWOOD s.r.o.,162900,,583 01 Chotěboř,"49° 41´ 42.809"" sš 15° 41´ 57.891"" vd",,,0.88,0,1.29,0,1.751,3.72,0,0,
610203872,"Brúha a syn, spol. s r.o. - Ronov nad Sázavou",432200,,582 22 Přibyslav,"49° 34´ 24.153"" sš 15° 47´ 17.604"" vd",,0.9,1.764,0,2.304,0,0,0,0,0,skládkový plyn
611170172,"CAESAR CRYSTAL BOHEMIAE, a.s.",231300,2,582 91 Světlá nad Sázavou,"49° 43´ 0.016"" sš 15° 24´ 3.415"" vd",9371451,,1.13,0,0.869,0,0.02,0,0,0.0010087,
637820093,"CEMEX Czech Republic, s.r.o. - betonárna Havlíčkův Brod",236300,Jihlavská 1126,580 01 Havlíčkův Brod,"49° 35´ 30.894"" sš 15° 34´ 48.487"" vd",9599118,,0,0,0,0,0.42,0,0,0,
679710013,"CEMEX Czech Republic, s.r.o. - betonárna Ledeč",236300,U Hradce 722,584 01 Ledeč nad Sázavou,"49° 41´ 59.138"" sš 15° 17´ 29.757"" vd",9587446,,0,0,0,0,0.0,0,0,0,
610270372,"Cerea, a.s. - Havlíčkův Brod",109100,Havířská 1059,580 01 Havlíčkův Brod,"49° 35´ 38.324"" sš 15° 35´ 20.660"" vd",9598456,1.7,0.101,0,0.0,0,1.448,0,0,0,zemní plyn
610470132,"Cerea, a.s. - Chotěboř",109100,Sokolohradská 9,583 01 Chotěboř,"49° 42´ 39.389"" sš 15° 41´ 33.725"" vd",9617191,,0.028,0,0.001,0,0.873,0,0,0,
610200182,COMING Plus a.s. - Herálec-Pavlov,433300, 58,582 55 Herálec,"49° 31´ 47.845"" sš 15° 27´ 33.823"" vd",9402276,,0,0,0,0,0.011,1.827,0,0,
709650401,"CRYSTAL GLAMOUR,  a.s. - HUŤ",231300,215,582 31 Okrouhlice,"49° 37´ 53.003"" sš 15° 29´ 31.436"" vd",26916533,,0.229,0,0.019,0,0.002,0,0,0.001313,
760510801,CRYSTALITE BOHEMIA a. s.,231300,Zámecká 730,582 91 Světlá nad Sázavou,"49° 39´ 57.945"" sš 15° 24´ 49.688"" vd",9541349,4.0,38.524,0.411,0.0,0,0.272,0,0,0.12446998000000001,
795640681,"Czech LANA, s.r.o.",162300,Chrudimská 584,582 63 Ždírec nad Doubravou,"49° 42´ 9.822"" sš 15° 48´ 40.805"" vd",26737299,3.9,0.516,0,0.249,0,0.504,6.223,0,0,zemní plyn
762820261,"ČEPRO, a.s. - sklad PHM Šlapanov",521000,162,582 51 Šlapanov,"49° 32´ 54.902"" sš 15° 37´ 52.083"" vd",30914094,4.1,0.139,0,0.001,0,0,0,0,0.002,nafta;zemní plyn
695760013,"ČEPS, a.s. - TR Mírovka",351200,,580 01 Havlíčkův Brod,"49° 34´ 46.263"" sš 15° 36´ 1.100"" vd",,0.9,0,0,0,0,0,0,0,0,nafta
610200882,"Českomoravský štěrk, a.s. - Pohled",081200,,582 21 Pohled,"49° 35´ 51.411"" sš 15° 39´ 48.991"" vd",,,0,0,0,0,9.301,0,0,0,
637820153,"ČEZ Energo, s.r.o. - kogenerační jednotka Havlíčkův Brod - Rozkošská",351100,Rozkošská,580 01 Havlíčkův Brod,"49° 36´ 38.021"" sš 15° 33´ 53.377"" vd",,0.5,0.712,0,1.141,0,0,0,0,0,zemní plyn
637828261,"ČEZ Energo, s.r.o. - kogenerační jednotka Havlíčkův Brod - Smetanovo náměstí",351100,Smetanovo náměstí 1867,580 01 Havlíčkův Brod,"49° 36´ 31.292"" sš 15° 34´ 39.101"" vd",9604782,0.9,1.18,0,0.033,0,0,0,0,0,zemní plyn
637828281,"ČEZ Energo, s.r.o. - kogenerační jednotka Havlíčkův Brod - Žižkov",351100,Žižkov II 1245,580 01 Havlíčkův Brod,"49° 36´ 32.308"" sš 15° 35´ 38.760"" vd",9600299,0.9,1.423,0,0.027,0,0,0,0,0,zemní plyn
637828271,"ČEZ Energo, s.r.o. - kogenerační jednotky Havlíčkův Brod - Na Výšině",351100,Na Výšině 3235,580 01 Havlíčkův Brod,"49° 37´ 3.427"" sš 15° 34´ 35.074"" vd",27777626,1.4,2.171,0,1.065,0,0,0,0,0,zemní plyn
760510043,"ČEZ Energo, s.r.o. - kotelna Crystalite Světlá",351100,Zámecká 730,582 91 Světlá nad Sázavou,"49° 39´ 57.945"" sš 15° 24´ 49.688"" vd",9541349,8.7,6.879,0,0.253,0,0,0,0,0,zemní plyn
760518031,"ČEZ Energo, s.r.o. - plynová kotelna Bradlo",351100,Na Bradle 969,582 91 Světlá nad Sázavou,"49° 40´ 5.772"" sš 15° 23´ 36.224"" vd",9543678,11.6,7.995,0,2.506,0,0,0,0,0,zemní plyn
750160631,"Družstvo vlastníků půdy a majetku Slavíkov - chov skotu a prasat, BPS",150000,55,582 65 Slavíkov,"49° 44´ 32.562"" sš 15° 46´ 58.278"" vd",25074083,1.9,2.999,0.673,5.225,0,0.016,0,0,2.072,bioplyn
611150712,Dürr Systems Czech Republic a.s.,282900,Podolí 1237,584 01 Ledeč nad Sázavou,"49° 41´ 54.345"" sš 15° 15´ 34.525"" vd",9649531,,0,0,0,0,0.0,0,0,0,
610201882,ELEKTROS spol. s r.o. - Havlíčkův Brod,265100,U Borové 3534,580 01 Havlíčkův Brod,"49° 36´ 0.000"" sš 15° 34´ 29.934"" vd",9616802,,0,0,0,0,0.001,0.001,0,0,
610401552,EUROMETAL Chotěboř spol. s r.o. - závod,256100,Riegrova 210,583 01 Chotěboř,"49° 43´ 34.142"" sš 15° 40´ 9.697"" vd",25754289,1.5,0.176,0,0.048,0,0.244,0.16,0,0.196999999,zemní plyn
611170162,F A D O M s.r.o.,015000,288,582 33 Dolní Město,"49° 38´ 3.412"" sš 15° 22´ 13.603"" vd",24363588,1.2,10.84,0,14.68,0,0,0,0,0,bioplyn
652830053,FEROLAK spol. s r.o.,256100,Sokolohradská 1676,583 01 Chotěboř,"49° 42´ 36.313"" sš 15° 41´ 47.334"" vd",26759276,,0,0,0,0,0,0.014,0,0,
610400122,FEROPLAST spol . s r.o. - polévací linka,259900,Soukenická 136,583 01 Chotěboř,"49° 43´ 24.199"" sš 15° 40´ 16.051"" vd",9618449,,0,0,0,0,0,0.021,0,0,
695760611,"Futaba Czech, s.r.o. - Havlíčkův Brod",293200,Baštínov 130,580 01 Havlíčkův Brod,"49° 35´ 0.000"" sš 15° 36´ 8.945"" vd",26379678,7.2,1.384,0,0.307,0,1.383,1.726,0,0,zemní plyn
611150882,Galatek a.s. - Ledeč nad Sázavou,282900,Na Pláckách 647,584 01 Ledeč nad Sázavou,"49° 41´ 0.910"" sš 15° 16´ 41.119"" vd",25400436,,0,0,0,0,0,0.059,0,0.857,
610400132,"Galvanovna, s.r.o. - provozovna",256100,Herrmannova 849,583 01 Chotěboř,"49° 42´ 46.104"" sš 15° 40´ 39.250"" vd",9625658,,0.043,0,0,0,0,0,0,0,
610400152,"GCE, s.r.o. - závod",282900,Žižkova 381,583 01 Chotěboř,"49° 42´ 37.535"" sš 15° 40´ 28.030"" vd",9620931,,0,0,0,0,0.033,0,0,0,
671660013,G-Color s.r.o.,433420,38,584 01 Kozlov,"49° 43´ 52.448"" sš 15° 17´ 52.849"" vd",25882333,,0,0,0,0,0,0.02,0,0,
611150892,"GLOST, s.r.o. - Ledeč nad Sázavou",162400,Na Žižkově 435,584 01 Ledeč nad Sázavou,"49° 41´ 53.658"" sš 15° 16´ 18.329"" vd",9642561,,0,0,0,0,0.151,0,0,0,
695760023,Granimex CZ s.r.o. - extrudery,222200,131,580 01 Havlíčkův Brod,"49° 34´ 50.190"" sš 15° 36´ 23.389"" vd",27114155,,0,0,0,0,0,0,0,0,
695760033,Granimex CZ s.r.o. - recykl,222200,131,580 01 Havlíčkův Brod,"49° 34´ 50.190"" sš 15° 36´ 23.389"" vd",27114155,,0,0,0,0,0,0,0,0,
611150902,"Granit Lipnice, s.r.o. - Dolní Město",081100,293,582 33 Dolní Město,"49° 37´ 30.989"" sš 15° 23´ 32.495"" vd",25333607,,0,0,0,0,0.92,0,0,0,
610202052,"Granit Lipnice, s.r.o. - Herálec-Pavlov",081100,58,582 55 Herálec,"49° 30´ 36.777"" sš 15° 25´ 58.541"" vd",25870467,,0,0,0,0,0.055,0,0,0,
611150692,"Granit Lipnice, s.r.o. - Světlá nad Sázavou-Dolní Březinka",081100,,582 91 Světlá nad Sázavou,"49° 40´ 2.435"" sš 15° 22´ 36.259"" vd",,,0,0,0,0,0.54,0,0,0,
610401092,Hamerník s.r.o. - zpracování dřeva Chotěboř - Jitkov,162900,86,583 01 Jitkov,"49° 39´ 55.885"" sš 15° 43´ 39.237"" vd",9488014,,0,0,0,0,0,0,0,0,
610201822,HARTMANN - RICO - Havlíčkův Brod,212000,Bělohradská 109,580 01 Havlíčkův Brod,"49° 36´ 8.358"" sš 15° 35´ 15.692"" vd",9589261,0.6,0.064,0,0.003,0,0,0,0,0,zemní plyn
610270302,HAVLÍČKOVA BOROVÁ ZEMĚDĚLSKÁ a.s,015000,Pivovarská 162,582 23 Havlíčkova Borová,"49° 38´ 22.940"" sš 15° 46´ 30.390"" vd",9398350,2.5,11.786,0,16.157,0,0,0.214,0,0,bioplyn
610400882,Havlíčkova Borová zemědělská a.s. - středisko Oudoleň,015000,29,582 24 Oudoleň,"49° 39´ 36.494"" sš 15° 45´ 28.437"" vd",26122570,2.7,0.027,0,0.006,0,0.007,0,0,0,"topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)"
610401702,HK Dřevovýroba spol. s r.o. - dřevovýroba,162400,Žďárská 501,582 63 Ždírec nad Doubravou,"49° 41´ 45.954"" sš 15° 49´ 13.176"" vd",27332896,,0,0,0,0,0.008,0,0,0,
610202002,HKT s.r.o - Pohled,222900,232,582 21 Pohled,"49° 36´ 43.830"" sš 15° 38´ 28.567"" vd",9499121,,0,0,0,0,0,3.564,0,0,
610202062,HOUFEK a.s. - Golčův Jeníkov,284900,Obora 797,582 82 Golčův Jeníkov,"49° 48´ 21.201"" sš 15° 28´ 50.704"" vd",30606187,0.7,0.015,0,0.001,0,0,1.288,0,0,zemní plyn
652830071,"Chotěbořské strojírny služby, a.s. - Chotěboř",257300,Herrmannova 520,583 01 Chotěboř,"49° 42´ 47.271"" sš 15° 40´ 40.489"" vd",9622357,5.4,2.981,0,0.128,0,0.002,0,0,0,"plynové oleje pro topení (obsah síry max. do 0,1 % vč.);zemní plyn"
718370023,Ing. Pavel Francl - Kompostárna Pavlov,015000,,584 01 Pavlov,"49° 41´ 54.139"" sš 15° 20´ 5.011"" vd",,,0,0,0,0,0,0,0,0,
610400762,INTERLIGNUM a.s. - závod Koželužská,310900,Koželužská 157,583 01 Chotěboř,"49° 43´ 19.461"" sš 15° 40´ 3.441"" vd",9618678,1.4,0.217,0,0.33,0,0.065,0,0,0,hnědé uhlí tříděné
610400182,INTERLIGNUM a.s. - závod Okrajová,310900,Okrajová 3,583 01 Chotěboř,"49° 43´ 29.816"" sš 15° 39´ 45.146"" vd",,0.6,0.782,0,0.27,0,0.213,0,0,0,dřevní biomasa
610400752,INTERMONT s.r.o. - závod,310900,Mikuláše Střely 191,582 66 Krucemburk,"49° 41´ 26.041"" sš 15° 50´ 38.389"" vd",9441085,3.2,0,0,0,0,0.022,0.544,0,0,
679718201,"INTEX, výrobní družstvo, Ledeč nad Sázavou",310900,Koželská 601,584 01 Ledeč nad Sázavou,"49° 41´ 19.683"" sš 15° 16´ 33.727"" vd",9644148,,0,0,0,0,0,3.482,0,0,
637970013,"Jan Frühbauer, kompostárna",014100,,582 23 Havlíčkova Borová,"49° 39´ 8.410"" sš 15° 46´ 37.476"" vd",,,0,0,0,0,0,0,0,0,
610470202,Jaroslav Červenka,000000,Riegrova 210,583 01 Chotěboř,"49° 43´ 34.142"" sš 15° 40´ 9.697"" vd",25754289,,0,0,0,0,0,0.043,0,0,
610200422,"JETTI, a.s. - Golčův Jeníkov",282100,Riegrova 769,582 82 Golčův Jeníkov,"49° 49´ 12.425"" sš 15° 28´ 45.880"" vd",9388273,0.4,0.05,0,0.012,0,0.001,0.29,0,0,zemní plyn
610400622,Katring Plus s.r.o. - povrch. úprava kovů Ždírec n/Doubravou,256100,Chotěbořská 575,582 63 Ždírec nad Doubravou,"49° 41´ 53.617"" sš 15° 48´ 1.041"" vd",28149947,,0,0,0,0,0.022,0,0,0,
610203922,Kaufland ČR v.o.s. - Havlíčkův Brod,471100,Bělohradská 3855,580 01 Havlíčkův Brod,"49° 36´ 5.405"" sš 15° 35´ 9.378"" vd",27325610,1.1,0.085,0.0,0.003,0,0.001,0,0,0,nafta;zemní plyn
611151022,KOVO VZDUCHOTECHNIKA spol. s r.o. - Dolní Město,432200, 277,582 33 Dolní Město,"49° 37´ 31.208"" sš 15° 22´ 51.911"" vd",9379479,,0,0,0,0,0,1.46,0,0,
611151262,KOVOFINIŠ s.r.o.,284900,Podolí 600,584 01 Ledeč nad Sázavou,"49° 41´ 54.015"" sš 15° 15´ 56.384"" vd",9644130,4.4,1.207,0,0.231,0,0.001,0,0,5.565869,zemní plyn
611151292,"KOVOFINIŠ s.r.o., Pivovarská, Ledeč nad Sázavou",284900,Pivovarská 754,584 01 Ledeč nad Sázavou,"49° 42´ 20.245"" sš 15° 16´ 50.268"" vd",9587705,,0,0,0,0,0,0,0,0,
623660023,"KYLD CZ, s.r.o., Bioplynová stanice - Číhošť",682000,58,582 87 Číhošť,"49° 44´ 21.507"" sš 15° 20´ 14.360"" vd",9368451,1.5,5.17,0,3.84,0,0,0,0,0,bioplyn
760530013,"KYLD CZ, s.r.o. bioplynová stanice - Závidkovice",682000,,569 56 Světlá nad Sázavou,"49° 38´ 42.510"" sš 15° 24´ 25.696"" vd",27905063,2.6,4.72,0,3.69,0,0,0,0,0,bioplyn
610201942,Lesní družstvo ve Štokách - Štoky,022000, 261,582 53 Štoky,"49° 30´ 7.388"" sš 15° 35´ 18.569"" vd",9551689,,0,0,0,0,0,0,0,0,
610204152,Leštírna Habry - Habry,231300,U Obchvatu 406,582 81 Habry,"49° 45´ 24.033"" sš 15° 28´ 49.547"" vd",26285762,,0,0,0,0,0,0,0,0,
611151582,Leštírna Habry s.r.o. - provozovna Světlá nad Sázavou,231300,Zámecká 730,582 91 Světlá nad Sázavou,"49° 39´ 57.945"" sš 15° 24´ 49.688"" vd",9541349,,0,0,0,0,0,0,0,0.256,
637820263,Ludvík Sedláček,015000,21,580 01 Havlíčkův Brod,"49° 35´ 17.766"" sš 15° 32´ 55.932"" vd",9423699,,0,0,0,0,0.023,0,0,0,
637820273,Ludvík Sedláček,015000,,580 01 Havlíčkův Brod,"49° 36´ 28.257"" sš 15° 34´ 50.468"" vd",,,0,0,0,0,0.0,0,0,0,
610200502,LUKA spol. s r.o. - Česká Bělá,015000,167,582 61 Česká Bělá,"49° 38´ 43.293"" sš 15° 41´ 46.043"" vd",9366067,0.9,0.002,0.0,0.0,0,0.0,0,0,0.0,zemní plyn
610400982,M - SILNICE a.s. - lom Sloupno,421100,,583 01 Sloupno,"49° 44´ 6.648"" sš 15° 45´ 40.241"" vd",,,0,0,0,0,6.032,0,0,0,
610202032,M - SILNICE a.s. - lom Železné Horky,421100,,582 22 Havlíčkova Borová,"49° 37´ 56.065"" sš 15° 44´ 28.843"" vd",,,0,0,0,0,0.025,0,0,0,
738360023,Marie Fikarová,100000,20,580 01 Radostín,"49° 39´ 27.059"" sš 15° 32´ 30.344"" vd",9511580,,0,0,0,0,0.0,0,0,0,
762800013,Martin Klement,032200,,580 01 Šlapanov,"49° 33´ 24.662"" sš 15° 39´ 58.666"" vd",,,0,0,0,0,0.0,0,0,0,
638298231,"MERYDEN, Zemědělská bioplynová stanice Herálec",351100,134,582 55 Herálec,"49° 31´ 56.620"" sš 15° 27´ 0.768"" vd",9403035,1.1,3.969,0,6.63,0,0.01,0,0,0,bioplyn
610270472,Město Golčův Jeníkov - Kompostárna Golčův Jeníkov,841100,,582 82 Golčův Jeníkov,"49° 47´ 40.634"" sš 15° 27´ 53.719"" vd",,,0,0,0,0,0,0,0.3,0,
610202882,Město Přibyslav - Ronov nad Sázavou,841100,,582 22 Přibyslav,"49° 34´ 29.714"" sš 15° 47´ 18.009"" vd",9374701,,0,0,0,0,0,0,0,0,
621240043,městys Česká Bělá Kompostárna,841100,122,582 61 Česká Bělá,"49° 38´ 27.651"" sš 15° 41´ 52.402"" vd",9365630,,0,0,0,0,0,0,0,0,
637960043,Městys Havlíčkova Borová kompostárna,841100,Náměstí 278,582 23 Havlíčkova Borová,"49° 38´ 12.696"" sš 15° 46´ 52.582"" vd",9399518,,0,0,0,0,0,0,0,0,
637820471,Měšťanský pivovar Havlíčkův Brod a.s.,110500,Dobrovského 2027,580 01 Havlíčkův Brod,"49° 36´ 36.922"" sš 15° 34´ 35.784"" vd",9605827,6.5,0.424,0,0.004,0,0,0,0,0,zemní plyn
610401502,METAL-SYSTÉM s.r.o. - lakovna,310900,Průmyslová 1753,583 01 Chotěboř,"49° 42´ 31.520"" sš 15° 41´ 45.515"" vd",27551041,,0,0,0,0,0.0,0,0,0.001,
621240013,"Michal Jaroš, Kompostárna Cibotín",014000,,583 01 Česká Bělá,"49° 38´ 33.048"" sš 15° 44´ 1.906"" vd",,,0,0,0,0,0,0,0,0,
610202902,Milan Pilař - Havlíčkův Brod,452000,Pod Kyjovskou 3785,580 01 Havlíčkův Brod,"49° 36´ 35.302"" sš 15° 35´ 55.610"" vd",27510620,,0,0,0,0,0,0,0,0.157,
610470032,MINIGAL s.r.o.,256100,Nádražní 572,582 63 Ždírec nad Doubravou,"49° 42´ 2.214"" sš 15° 48´ 3.829"" vd",26747081,,0.006,0,0,0,0,0,0,0.032,
738160023,Miroslav Brož - BPS Radňov,015000,38,582 55 Květinov,"49° 33´ 16.614"" sš 15° 29´ 51.208"" vd",9511296,0.6,2.664,0.533,3.78,0,0.0,0,0,0,bioplyn
610400282,NATE - nápojová technika a.s. - závod,282900,Žižkova 1520,583 01 Chotěboř,"49° 42´ 41.380"" sš 15° 40´ 23.361"" vd",9632395,,0,0,0,0,0,0.073,0,0,
637820061,"Nemocnice Havlíčkův Brod, příspěvková organizace",861000,Husova 2624,580 01 Havlíčkův Brod,"49° 36´ 34.135"" sš 15° 34´ 16.593"" vd",9610944,6.6,0.765,0,0.019,0,0,0,0,0,zemní plyn
766630013,Obalovna Havlíčkův Brod s.r.o.,080000,,580 01 Havlíčkův Brod,"49° 36´ 3.098"" sš 15° 36´ 17.051"" vd",,0.7,0.356,0,19.576,0,0.167,0,0,0,zemní plyn
652830033,"OSEVA UNI, a.s. filiálka Chotěboř",462100,5. května 496,583 01 Chotěboř,"49° 42´ 44.731"" sš 15° 40´ 55.678"" vd",9622110,0.4,0.0,0.0,0.0,0,0.0,0,0,0.0,zemní plyn
724648021,OSIVA a.s. - Pohled V,015000,252,582 21 Pohled,"49° 36´ 40.026"" sš 15° 38´ 28.416"" vd",25463993,4.5,9.044,0,15.217,0,0.048,0,0,0,bioplyn;nafta
610200732,PILA GOLČŮV JENÍKOV spol. s r.o. - Golčův Jeníkov,161000,Mírová 275,582 82 Golčův Jeníkov,"49° 49´ 20.472"" sš 15° 28´ 18.555"" vd",9384014,,0,0,0,0,0.037,0,0,0,
